State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Arrivals_Qtl
Maharashtra,Aurangabad,Aurangabad,Rice,Swarna,FAQ,2026-08-06,2373,3020,2697,602
Maharashtra,Aurangabad,Aurangabad,Rice,Paddy(Dpr),FAQ,2026-08-05,2325,2960,2643,377
Maharashtra,Aurangabad,Aurangabad,Rice,Swarna,FAQ,2026-08-04,2325,2960,2643,445
Maharashtra,Aurangabad,Aurangabad,Rice,Paddy(Dpr),FAQ,2026-08-03,2331,2966,2649,509
Maharashtra,Aurangabad,Aurangabad,Rice,Basmati,FAQ,2026-08-02,2320,2953,2637,174
Maharashtra,Aurangabad,Aurangabad,Rice,Basmati,FAQ,2026-08-01,2309,2938,2624,215
Maharashtra,Aurangabad,Aurangabad,Rice,Basmati,FAQ,2026-07-31,2313,2944,2629,206
Maharashtra,Aurangabad,Aurangabad,Rice,Basmati,FAQ,2026-07-30,2232,2841,2537,596
Maharashtra,Aurangabad,Aurangabad,Rice,Paddy(Dpr),FAQ,2026-07-29,2216,2821,2519,419
Maharashtra,Aurangabad,Aurangabad,Rice,Basmati,FAQ,2026-07-28,2214,2819,2517,472
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-26,1263,1608,1436,752
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-25,1267,1612,1440,773
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-24,1261,1604,1433,723
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-23,1311,1668,1490,192
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-22,1283,1632,1458,259
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-21,1334,1697,1516,335
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-20,1325,1686,1506,298
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-19,1363,1734,1549,103
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-18,1350,1719,1535,675
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-17,1377,1752,1565,558
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-16,1393,1772,1583,631
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-15,1386,1765,1576,616
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-14,1368,1741,1555,280
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-13,1413,1798,1606,383
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-12,1424,1813,1619,159
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-11,1422,1809,1616,233
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-10,1400,1781,1591,796
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-09,1388,1767,1578,103
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-08,1375,1750,1563,708
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-07,1359,1730,1545,664
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-06,1381,1758,1570,378
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-05,1394,1775,1585,192
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-04,1395,1776,1586,336
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-03,1349,1718,1534,225
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-08-02,1361,1732,1547,553
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-08-01,1343,1710,1527,763
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-07-31,1334,1697,1516,612
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-07-30,1272,1619,1446,429
Maharashtra,Aurangabad,Aurangabad,Potato,Kufri,FAQ,2026-07-29,1242,1581,1412,708
Maharashtra,Aurangabad,Aurangabad,Potato,Jyoti,FAQ,2026-07-28,1271,1618,1445,354
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-26,3776,4807,4292,662
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-25,3838,4885,4362,408
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-24,3826,4869,4348,653
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-23,3829,4874,4352,716
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-22,3871,4926,4399,478
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-21,3902,4967,4435,370
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-20,3874,4931,4403,423
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-19,3939,5014,4477,526
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-18,3892,4953,4423,477
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-17,3923,4994,4459,396
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-16,3960,5040,4500,583
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-15,3930,5003,4467,635
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-14,3946,5023,4485,702
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-13,3982,5069,4526,339
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-12,3943,5018,4481,681
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-11,3989,5078,4534,536
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-10,3952,5029,4491,477
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-09,3924,4995,4460,121
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-08,3979,5064,4522,789
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-07,3953,5032,4493,296
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-06,3953,5032,4493,275
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-05,3963,5044,4504,650
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-04,3920,4989,4455,487
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-03,3939,5014,4477,545
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-08-02,3915,4982,4449,321
Maharashtra,Aurangabad,Aurangabad,Soyabean,Yellow,FAQ,2026-08-01,3862,4915,4389,669
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-07-31,3870,4925,4398,800
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-07-30,3842,4891,4367,747
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-07-29,3845,4894,4370,316
Maharashtra,Aurangabad,Aurangabad,Soyabean,JS-335,FAQ,2026-07-28,3801,4838,4320,692
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-26,1611,2050,1831,655
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-25,1679,2138,1909,233
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-24,1657,2110,1884,501
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-23,1664,2119,1892,672
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-22,1733,2206,1970,766
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-21,1752,2229,1991,342
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-20,1726,2197,1962,219
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-19,1750,2227,1989,477
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-18,1735,2208,1972,276
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-17,1761,2242,2002,116
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-16,1811,2304,2058,298
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-15,1813,2308,2061,748
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-14,1829,2328,2079,769
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-13,1810,2303,2057,192
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-12,1773,2256,2015,705
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-11,1771,2254,2013,413
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-10,1785,2272,2029,384
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-09,1835,2336,2086,429
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-08,1789,2276,2033,128
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-07,1770,2253,2012,416
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-06,1787,2274,2031,695
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-05,1743,2218,1981,615
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-04,1734,2207,1971,566
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-03,1779,2264,2022,458
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-08-02,1762,2243,2003,603
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-08-01,1722,2191,1957,143
Maharashtra,Aurangabad,Aurangabad,Maize,Yellow,FAQ,2026-07-31,1742,2217,1980,536
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-07-30,1694,2157,1926,313
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-07-29,1668,2123,1896,355
Maharashtra,Aurangabad,Aurangabad,Maize,Hybrid,FAQ,2026-07-28,1681,2140,1911,780
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-26,5694,7247,6471,285
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-25,5765,7338,6552,536
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-24,5741,7306,6524,701
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-23,5776,7351,6564,662
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-22,5793,7372,6583,796
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-21,5840,7433,6637,650
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-20,5844,7437,6641,168
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-19,5829,7418,6624,128
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-18,5862,7461,6662,528
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-17,5835,7426,6631,232
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-16,5882,7487,6685,423
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-15,5896,7504,6700,516
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-14,5859,7456,6658,156
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-13,5886,7491,6689,383
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-12,5873,7474,6674,714
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-11,5874,7476,6675,292
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-10,5880,7483,6682,320
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-09,5900,7509,6705,756
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-08,5854,7451,6653,458
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-07,5849,7444,6647,721
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-06,5866,7465,6666,448
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-05,5899,7508,6704,345
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-04,5866,7465,6666,317
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-03,5850,7445,6648,572
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-02,5837,7430,6634,443
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-08-01,5823,7412,6618,763
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-07-31,5795,7376,6586,470
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-07-30,5756,7327,6542,546
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-07-29,5767,7340,6554,190
Maharashtra,Aurangabad,Aurangabad,Cotton,Medium Staple,FAQ,2026-07-28,5710,7267,6489,489
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-26,264,336,300,680
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-25,264,336,300,777
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-24,264,336,300,651
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-23,281,358,320,426
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-22,300,381,341,669
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-21,294,375,335,468
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-20,301,384,343,245
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-19,306,389,348,228
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-18,300,383,342,619
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-17,352,449,401,547
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-16,334,425,380,633
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-15,384,489,437,209
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-14,342,435,389,454
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-13,395,502,449,588
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-12,392,499,446,789
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-11,361,460,411,770
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-10,333,424,379,582
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-09,395,502,449,582
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-08,337,428,383,194
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-07,365,464,415,502
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-06,363,462,413,313
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-05,337,428,383,233
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-04,310,395,353,579
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-03,320,407,364,493
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-02,273,348,311,641
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-08-01,271,346,309,586
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-07-31,264,336,300,114
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-07-30,277,352,315,584
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-07-29,264,336,300,247
Maharashtra,Aurangabad,Aurangabad,Sugarcane,Co-86032,FAQ,2026-07-28,264,336,300,280
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-26,4734,6025,5380,728
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-25,4741,6034,5388,140
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-24,4750,6045,5398,666
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-23,4737,6030,5384,238
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-22,4791,6098,5445,656
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-21,4803,6114,5459,137
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-20,4835,6154,5495,547
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-19,4832,6149,5491,495
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-18,4810,6121,5466,711
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-17,4871,6200,5536,239
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-16,4831,6148,5490,240
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-15,4857,6182,5520,796
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-14,4906,6244,5575,551
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-13,4905,6242,5574,396
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-12,4869,6196,5533,490
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-11,4896,6231,5564,631
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-10,4868,6195,5532,737
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-09,4863,6190,5527,632
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-08,4858,6183,5521,103
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-07,4855,6180,5518,252
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-06,4884,6217,5551,381
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-05,4851,6174,5513,192
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-08-04,4822,6137,5480,779
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-03,4856,6181,5519,509
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-02,4854,6177,5516,551
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-08-01,4793,6100,5447,372
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-07-31,4796,6104,5450,677
Maharashtra,Aurangabad,Aurangabad,Mustard,Yellow,FAQ,2026-07-30,4748,6043,5396,357
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-07-29,4757,6054,5406,574
Maharashtra,Aurangabad,Aurangabad,Mustard,Black,FAQ,2026-07-28,4702,5985,5344,640
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-26,4288,5457,4873,214
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-25,4370,5561,4966,730
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-24,4377,5570,4974,712
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-23,4379,5574,4977,196
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-22,4410,5613,5012,565
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-21,4414,5619,5017,400
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-20,4407,5610,5009,702
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-19,4429,5636,5033,167
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-18,4461,5678,5070,330
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-17,4433,5642,5038,630
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-16,4457,5672,5065,100
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-15,4481,5704,5093,162
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-14,4474,5695,5085,768
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-13,4468,5687,5078,103
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-12,4505,5734,5120,581
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-11,4467,5686,5077,299
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-10,4511,5742,5127,726
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-09,4498,5725,5112,430
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-08,4473,5694,5084,693
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-07,4476,5697,5087,446
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-06,4465,5682,5074,121
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-05,4426,5633,5030,695
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-04,4429,5638,5034,621
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-03,4431,5640,5036,749
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-02,4442,5653,5048,600
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-08-01,4436,5645,5041,693
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-07-31,4391,5588,4990,436
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-07-30,4396,5595,4996,730
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-07-29,4360,5549,4955,499
Maharashtra,Aurangabad,Aurangabad,Grapes,Thompson Seedless,FAQ,2026-07-28,4363,5552,4958,575
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-26,5612,7143,6378,561
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-25,5677,7226,6452,406
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-24,5642,7181,6412,317
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-23,5692,7245,6469,109
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-22,5721,7282,6502,175
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-21,5699,7254,6477,611
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-20,5753,7322,6538,381
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-19,5740,7305,6523,183
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-18,5762,7333,6548,641
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-17,5784,7361,6573,780
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-16,5779,7356,6568,343
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-15,5759,7330,6545,285
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-14,5811,7396,6604,192
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-13,5788,7367,6578,455
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-12,5814,7399,6607,583
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-11,5803,7386,6595,469
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-10,5778,7355,6567,411
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-09,5795,7376,6586,599
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-08,5778,7353,6566,601
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-07,5778,7355,6567,580
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-06,5807,7390,6599,743
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-05,5764,7337,6551,290
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-04,5803,7386,6595,506
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-03,5791,7370,6581,789
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-02,5728,7291,6510,326
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-08-01,5711,7268,6490,617
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-07-31,5737,7302,6520,404
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-07-30,5700,7255,6478,126
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-07-29,5663,7208,6436,664
Maharashtra,Aurangabad,Aurangabad,Pomegranate,Bhagwa,FAQ,2026-07-28,5646,7187,6417,622
Maharashtra,Aurangabad,Gangapur,Tomato,Hybrid,FAQ,2026-08-26,1827,2326,2077,332
Maharashtra,Aurangabad,Gangapur,Tomato,Vaishali,FAQ,2026-08-25,1837,2338,2088,762
